Points_0,Points_1,Points_2,U_0,U_1,U_2
0.0167251,0.00667047,-0.00771923,-0.00902652,-0.222896,0.111121
0.0172273,0.00667327,-0.00771923,0.00680852,-0.233694,0.113998
0.0187406,0.00616427,-0.00771923,0.0582928,-0.212122,0.0811305
0.0192448,0.00615776,-0.00771923,0.0662948,-0.207605,0.0742366
0.0197453,0.00615498,-0.00771923,0.0707748,-0.202113,0.0673416
0.0202464,0.00615171,-0.00771923,0.0698781,-0.191193,0.0637821
0.020755,0.00613454,-0.00771923,0.0687421,-0.174391,0.0626838
0.0187472,0.00564845,-0.00771923,0.054147,-0.178795,0.0745225
0.0162211,0.00666512,-0.00771923,-0.0197339,-0.210255,0.109648
0.0157152,0.00665566,-0.00771923,-0.031431,-0.191495,0.108517
0.0162187,0.00615175,-0.00771923,-0.00647975,-0.18797,0.0903984
0.0152051,0.00664147,-0.00771923,-0.0398642,-0.168512,0.107751
0.0157101,0.00613458,-0.00771923,-0.01758,-0.167406,0.0894534
0.0146969,0.00713734,-0.00771923,-0.0678705,-0.150298,0.126483
0.0141984,0.00764342,-0.00771923,-0.09977,-0.122212,0.139728
0.0141751,0.00711311,-0.00771923,-0.0778387,-0.124135,0.119813
0.0137162,0.0086645,-0.00771923,-0.15576,-0.063557,0.142698
0.0137191,0.0091687,-0.00771923,-0.182198,-0.0451641,0.140919
0.0137087,0.00815467,-0.00771923,-0.131018,-0.0797782,0.138541
0.0136935,0.00763817,-0.00771923,-0.108221,-0.0944916,0.130293
0.0132068,0.00865828,-0.00771923,-0.153583,-0.0413823,0.126091
0.01321,0.00916197,-0.00771923,-0.17843,-0.0238337,0.120398
0.0137215,0.00967118,-0.00771923,-0.202829,-0.0298945,0.138258
0.0137241,0.0101734,-0.00771923,-0.218676,-0.0148932,0.136966
0.0132226,0.0106729,-0.00771923,-0.22665,0.00874188,0.111475
0.0127171,0.0106703,-0.00771923,-0.217875,0.0203461,0.0961255
0.0122065,0.0106655,-0.00771923,-0.202038,0.0300245,0.0866766
0.0122009,0.0101611,-0.00771923,-0.188991,0.0243038,0.0896851
0.0116886,0.0106583,-0.00771923,-0.185235,0.0351002,0.0831423
0.0116957,0.0111605,-0.00771923,-0.190536,0.0406057,0.0833462
0.0122253,0.0136829,-0.00771923,-0.196688,0.077757,0.0768993
0.0117209,0.0136823,-0.00771923,-0.174523,0.0704432,0.0781639
0.0122224,0.0141864,-0.00771923,-0.20184,0.0806242,0.0755961
0.0117182,0.0141859,-0.00771923,-0.180728,0.0732502,0.0777161
0.0122177,0.01469,-0.00771923,-0.207389,0.0813702,0.0763486
0.0117116,0.014691,-0.00771923,-0.188611,0.0754309,0.0789538
0.0122121,0.0151931,-0.00771923,-0.203818,0.078516,0.0761097
0.0117013,0.0151971,-0.00771923,-0.186475,0.0745711,0.0788466
0.0122064,0.015696,-0.00771923,-0.193021,0.0738424,0.0759055
0.0116896,0.0157027,-0.00771923,-0.175896,0.0718969,0.0783519
0.0121987,0.0162017,-0.00771923,-0.17613,0.0651749,0.0738861
0.0116719,0.0162154,-0.00771923,-0.158225,0.0662082,0.0739275
0.0121895,0.0167082,-0.00771923,-0.155275,0.053204,0.0720226
0.0111816,0.0151954,-0.00771923,-0.155541,0.0653036,0.0745456
0.0112005,0.014684,-0.00771923,-0.156384,0.0639025,0.0753607
0.0112048,0.0141805,-0.00771923,-0.148266,0.0614167,0.0741305
0.0112035,0.0136797,-0.00771923,-0.142319,0.0596143,0.0741216
0.0117213,0.0131797,-0.00771923,-0.173421,0.0665762,0.0796843
0.0112017,0.01318,-0.00771923,-0.143831,0.0590328,0.075385
0.0117066,0.0116666,-0.00771923,-0.190274,0.0474531,0.0840533
0.0117151,0.0121727,-0.00771923,-0.188167,0.055455,0.0839894
0.0117195,0.0126769,-0.00771923,-0.179382,0.0618456,0.0817116
0.0112007,0.0126799,-0.00771923,-0.15086,0.0572288,0.0765834
0.0111987,0.0121781,-0.00771923,-0.160007,0.053834,0.0774294
0.0111906,0.0116726,-0.00771923,-0.163449,0.0489404,0.0771178
0.011168,0.0111587,-0.00771923,-0.162026,0.0431523,0.0767353
0.0126915,0.00864612,-0.00771923,-0.148084,-0.0258513,0.113798
0.0126967,0.00915044,-0.00771923,-0.170842,-0.00881758,0.10878
0.0121893,0.00965082,-0.00771923,-0.169595,0.0155457,0.0920715
0.0116848,0.0101557,-0.00771923,-0.172389,0.0286729,0.0846678
0.0222388,0.00967459,-0.00771923,0.155991,-0.118361,0.182163
0.0222408,0.00917215,-0.00771923,0.143326,-0.150492,0.161082
0.0217362,0.00967647,-0.00771923,0.144003,-0.132246,0.195035
0.0217383,0.00917402,-0.00771923,0.133227,-0.164753,0.171561
0.0212348,0.00967763,-0.00771923,0.128192,-0.143814,0.205269
0.0212366,0.00917559,-0.00771923,0.120634,-0.176828,0.180138
0.021735,0.0101778,-0.00771923,0.155814,-0.094617,0.210926
0.0212338,0.0101787,-0.00771923,0.136794,-0.105977,0.222973
0.0212333,0.0106793,-0.00771923,0.144881,-0.06601,0.231912
0.0217342,0.0106785,-0.00771923,0.166065,-0.0551471,0.218956
0.0217336,0.011179,-0.00771923,0.177287,-0.0143692,0.217878
0.021233,0.0111795,-0.00771923,0.154726,-0.0263538,0.229538
0.0222372,0.0101761,-0.00771923,0.169558,-0.0813163,0.194604
0.0222359,0.0106773,-0.00771923,0.180527,-0.043646,0.199993
0.0207329,0.0106796,-0.00771923,0.119735,-0.0753042,0.236925
0.0207333,0.0101792,-0.00771923,0.114734,-0.114734,0.228299
0.0207328,0.0111797,-0.00771923,0.127786,-0.0377109,0.233798
0.0202327,0.0111798,-0.00771923,0.100148,-0.0466008,0.231538
0.0202328,0.0106797,-0.00771923,0.094059,-0.0818398,0.233903
0.020233,0.0101795,-0.00771923,0.0924219,-0.119633,0.227008
0.0197326,0.0111799,-0.00771923,0.0750211,-0.051706,0.229765
0.0197327,0.0106798,-0.00771923,0.0705686,-0.0843624,0.230899
0.0202326,0.0116799,-0.00771923,0.105091,-0.0149196,0.22992
0.0197326,0.0116799,-0.00771923,0.0791056,-0.022851,0.229589
0.0202326,0.0121799,-0.00771923,0.115298,0.0142126,0.228016
0.0197326,0.0121799,-0.00771923,0.0864618,0.0032514,0.228135
0.0202326,0.0126799,-0.00771923,0.126615,0.042304,0.226071
0.0197326,0.0126799,-0.00771923,0.0938752,0.0272029,0.228478
0.0202326,0.0131799,-0.00771923,0.143267,0.0644465,0.22278
0.0197326,0.0131799,-0.00771923,0.105486,0.0464151,0.231811
0.0192326,0.0131799,-0.00771923,0.0685109,0.0376136,0.230058
0.0192326,0.0126799,-0.00771923,0.0612323,0.019612,0.227357
0.0192326,0.0121799,-0.00771923,0.0576963,-0.00108306,0.227416
0.0187326,0.0131799,-0.00771923,0.0373302,0.0320535,0.226447
0.0187326,0.0126799,-0.00771923,0.0330505,0.0151007,0.225246
0.0187326,0.0136799,-0.00771923,0.043485,0.0502287,0.229713
0.0192326,0.0136799,-0.00771923,0.077854,0.0577263,0.234142
0.0182326,0.0136799,-0.00771923,0.00342135,0.0471436,0.226936
0.0182326,0.0131799,-0.00771923,0.00198553,0.0306083,0.223594
0.0182326,0.0126799,-0.00771923,0.00111126,0.0142819,0.22363
0.0182326,0.0121799,-0.00771923,0.000957634,-0.00368991,0.224934
0.0187326,0.0121799,-0.00771923,0.0316738,-0.00336726,0.22612
0.0182326,0.0116799,-0.00771923,0.00116247,-0.0227599,0.22602
0.0187326,0.0116799,-0.00771923,0.0298358,-0.0235276,0.227474
0.0192326,0.0116799,-0.00771923,0.053494,-0.0241651,0.229
0.0192326,0.0111799,-0.00771923,0.0504388,-0.0507461,0.229103
0.0187326,0.0111799,-0.00771923,0.028212,-0.0479536,0.228019
0.0182326,0.0111799,-0.00771923,0.00186387,-0.0459082,0.227008
0.0182326,0.0106799,-0.00771923,0.00288905,-0.0724754,0.227833
0.0187326,0.0106799,-0.00771923,0.0264677,-0.0759687,0.228652
0.0192326,0.0106799,-0.00771923,0.0474819,-0.0810719,0.22968
0.0192327,0.0101798,-0.00771923,0.0505508,-0.114535,0.227123
0.0197328,0.0101797,-0.00771923,0.071699,-0.1201,0.226105
0.0187326,0.0101799,-0.00771923,0.029504,-0.107427,0.227928
0.0182326,0.0101799,-0.00771923,0.00635101,-0.10291,0.227626
0.0192328,0.00967966,-0.00771923,0.0555112,-0.150476,0.222218
0.0187327,0.00967978,-0.00771923,0.0342524,-0.142691,0.227519
0.0197331,0.00967941,-0.00771923,0.0746472,-0.156464,0.215834
0.0202334,0.009679,-0.00771923,0.0920923,-0.156605,0.213018
0.020734,0.00967841,-0.00771923,0.110397,-0.152366,0.21068
0.0207353,0.00917701,-0.00771923,0.107081,-0.185584,0.185607
0.0202342,0.00917818,-0.00771923,0.0929984,-0.190462,0.191392
0.0222448,0.00866688,-0.00771923,0.128905,-0.172081,0.131791
0.0217422,0.00866928,-0.00771923,0.121102,-0.187075,0.139592
0.0212396,0.0086721,-0.00771923,0.112206,-0.200481,0.146282
0.0207372,0.0086749,-0.00771923,0.10306,-0.21015,0.151689
0.0172326,0.0131799,-0.00771923,-0.0674158,0.0317017,0.229959
0.0177326,0.0131799,-0.00771923,-0.0337091,0.0278581,0.226563
0.0172326,0.0126799,-0.00771923,-0.0613877,0.0164201,0.226917
0.0177326,0.0126799,-0.00771923,-0.0311464,0.0124193,0.225002
0.0172326,0.0136799,-0.00771923,-0.0751849,0.0481209,0.233764
0.0177326,0.0136799,-0.00771923,-0.0372707,0.0437695,0.230264
0.0172326,0.0141799,-0.00771923,-0.0796559,0.0609805,0.235879
0.0177326,0.0141799,-0.00771923,-0.0372536,0.0558633,0.233774
0.0172326,0.0146799,-0.00771923,-0.0817112,0.0726487,0.236941
0.0177326,0.0146799,-0.00771923,-0.0358702,0.0678394,0.237648
0.0177326,0.0151799,-0.00771923,-0.0309378,0.0826425,0.242252
0.0172326,0.0151799,-0.00771923,-0.0789461,0.0854336,0.239175
0.0182326,0.0141799,-0.00771923,0.00659053,0.0609951,0.229599
0.0182326,0.0146799,-0.00771923,0.0105663,0.0750027,0.232984
0.0167326,0.0146799,-0.00771923,-0.131713,0.077969,0.228826
0.0167326,0.0141799,-0.00771923,-0.127354,0.0676003,0.232245
0.0167326,0.0151799,-0.00771923,-0.130687,0.0874861,0.228579
0.0162325,0.01518,-0.00771923,-0.178404,0.0907705,0.199381
0.0162326,0.0146799,-0.00771923,-0.178576,0.0852618,0.202273
0.0162326,0.0141799,-0.00771923,-0.173506,0.0785435,0.208904
0.0157324,0.0151801,-0.00771923,-0.214341,0.0940519,0.15598
0.0157325,0.01468,-0.00771923,-0.215558,0.093364,0.161269
0.0147316,0.0151808,-0.00771923,-0.241336,0.0957579,0.0964756
0.014732,0.0146804,-0.00771923,-0.2467,0.100804,0.101809
0.0142307,0.0151815,-0.00771923,-0.241362,0.0937552,0.0814729
0.0142313,0.0146809,-0.00771923,-0.248097,0.100583,0.0856011
0.0152321,0.0151804,-0.00771923,-0.233358,0.0966467,0.122469
0.0152323,0.0146801,-0.00771923,-0.236576,0.0991678,0.128823
0.0152325,0.01418,-0.00771923,-0.23379,0.100078,0.140805
0.0157325,0.0141799,-0.00771923,-0.210819,0.0912067,0.17169
0.0147322,0.0141802,-0.00771923,-0.246968,0.104445,0.111073
0.013729,0.0151827,-0.00771923,-0.236979,0.0911637,0.0746331
0.01373,0.0146818,-0.00771923,-0.244432,0.0980535,0.0773742
0.0152325,0.0136799,-0.00771923,-0.227548,0.0995751,0.154327
0.0147323,0.01368,-0.00771923,-0.243085,0.106286,0.124325
0.0157326,0.0136799,-0.00771923,-0.201916,0.0870742,0.182271
0.0162326,0.0136799,-0.00771923,-0.164198,0.0693548,0.214602
0.0167326,0.0136799,-0.00771923,-0.119426,0.054762,0.233895
0.0167326,0.0131799,-0.00771923,-0.107459,0.0390118,0.230692
0.0162326,0.0131799,-0.00771923,-0.148581,0.0559046,0.219618
0.0152325,0.0131799,-0.00771923,-0.214067,0.0887372,0.180795
0.0157326,0.0131799,-0.00771923,-0.185545,0.0756217,0.201096
0.0162326,0.0126799,-0.00771923,-0.133453,0.0387792,0.224439
0.0157326,0.0126799,-0.00771923,-0.169053,0.0556209,0.218751
0.0167326,0.0126799,-0.00771923,-0.096834,0.0237458,0.227619
0.0167326,0.0121799,-0.00771923,-0.0905535,0.00347385,0.227361
0.0172326,0.0121799,-0.00771923,-0.0583561,-0.00169181,0.226981
0.0177326,0.0121799,-0.00771923,-0.0300882,-0.0043814,0.225688
0.0177326,0.0111799,-0.00771923,-0.0245785,-0.0450754,0.227666
0.0177326,0.0116799,-0.00771923,-0.0277976,-0.0228302,0.226918
0.0172326,0.0116799,-0.00771923,-0.0540864,-0.0218712,0.228387
0.0172326,0.0111799,-0.00771923,-0.0496232,-0.0445376,0.228796
0.0162326,0.0121799,-0.00771923,-0.124104,0.0147463,0.22717
0.0167326,0.0116799,-0.00771923,-0.083537,-0.0186692,0.228872
0.0162326,0.0116799,-0.00771923,-0.114868,-0.0097692,0.229742
0.0167326,0.0111799,-0.00771923,-0.0779519,-0.0420322,0.229284
0.0157325,0.0116798,-0.00771923,-0.149689,0.00187904,0.230752
0.0157325,0.0121799,-0.00771923,-0.159288,0.0284955,0.226125
0.0152325,0.0126799,-0.00771923,-0.20047,0.0673321,0.203997
0.0147323,0.0126798,-0.00771923,-0.223645,0.0752599,0.177026
0.0177326,0.0106799,-0.00771923,-0.0208606,-0.0704912,0.228426
0.0172326,0.0106799,-0.00771923,-0.0448676,-0.0700974,0.229313
0.0167325,0.0106798,-0.00771923,-0.071838,-0.0676509,0.230116
0.0147323,0.0131799,-0.00771923,-0.233413,0.0962548,0.152575
0.0127183,0.0156895,-0.00771923,-0.206346,0.0766886,0.0734314
0.0132241,0.0156863,-0.00771923,-0.215114,0.0788914,0.0715451
0.0127207,0.015188,-0.00771923,-0.21851,0.0838282,0.0739115
0.0132261,0.0151845,-0.00771923,-0.229324,0.0876014,0.072824
0.0127142,0.0161932,-0.00771923,-0.190832,0.0659347,0.0732633
0.013221,0.0161892,-0.00771923,-0.197808,0.066992,0.0714224
0.0137254,0.0161861,-0.00771923,-0.205768,0.0716859,0.0722211
0.0137274,0.0156841,-0.00771923,-0.223108,0.0825703,0.0730604
0.0132169,0.0166932,-0.00771923,-0.17722,0.0537267,0.0723132
0.0137228,0.0166889,-0.00771923,-0.184672,0.0594242,0.072161
0.0132075,0.0172029,-0.00771923,-0.151941,0.0381285,0.0729818
0.0137172,0.0171949,-0.00771923,-0.161534,0.0453804,0.0735095
0.0142256,0.0166867,-0.00771923,-0.190066,0.0667186,0.0741122
0.014222,0.0171905,-0.00771923,-0.166412,0.0542275,0.0736196
0.0142281,0.0161841,-0.00771923,-0.211682,0.0772026,0.0765523
0.0121727,0.0172251,-0.00771923,-0.127557,0.0411173,0.0700858
0.0126943,0.0172136,-0.00771923,-0.144528,0.0387778,0.0733103
0.0127073,0.0166996,-0.00771923,-0.171271,0.05365,0.073748
0.0142296,0.0156826,-0.00771923,-0.2284,0.0860568,0.0790724
0.0132276,0.0146835,-0.00771923,-0.236474,0.0937499,0.0745143
0.0127259,0.0141845,-0.00771923,-0.221821,0.0895728,0.0748559
0.0127234,0.0146864,-0.00771923,-0.224076,0.0884159,0.0746048
0.0207342,0.0166816,-0.00771923,0.190233,0.150377,0.0915967
0.0207327,0.0116798,-0.00771923,0.133251,-0.0033261,0.231444
0.0212328,0.0116797,-0.00771923,0.160744,0.0107911,0.226905
0.0207327,0.0121799,-0.00771923,0.145272,0.0285417,0.228038
0.0212327,0.0121798,-0.00771923,0.173962,0.044161,0.219823
0.0207326,0.0126799,-0.00771923,0.158421,0.0597436,0.222028
0.0212327,0.0126799,-0.00771923,0.18683,0.0754927,0.208897
0.0212327,0.0131799,-0.00771923,0.203464,0.101221,0.187961
0.0207326,0.0131799,-0.00771923,0.177122,0.0851504,0.207197
0.0217329,0.0131799,-0.00771923,0.221514,0.112911,0.161048
0.0217329,0.0126798,-0.00771923,0.208422,0.0891433,0.185172
0.021733,0.0121796,-0.00771923,0.197133,0.0587609,0.202479
0.0217333,0.0116794,-0.00771923,0.183955,0.0246419,0.214478
0.0237685,0.00915041,-0.00771923,0.144482,-0.1013,0.119359
0.0242759,0.00965077,-0.00771923,0.148433,-0.0647947,0.115235
0.0237603,0.00965885,-0.00771923,0.160504,-0.0765634,0.133681
0.0237528,0.0101663,-0.00771923,0.173585,-0.0458728,0.137281
0.0242643,0.010161,-0.00771923,0.161333,-0.0391768,0.120398
0.0237481,0.0106703,-0.00771923,0.17952,-0.0168001,0.135081
0.0242587,0.0106654,-0.00771923,0.166528,-0.0140536,0.120799
0.0232426,0.0106729,-0.00771923,0.185884,-0.0229849,0.152402
0.0232465,0.0101697,-0.00771923,0.176999,-0.0547119,0.153788
0.0227387,0.0106753,-0.00771923,0.187242,-0.0319777,0.174093
0.0227411,0.0101733,-0.00771923,0.176897,-0.0666668,0.172808
0.0227437,0.00967117,-0.00771923,0.162675,-0.102295,0.165324
0.0227717,0.00763817,-0.00771923,0.100084,-0.155871,0.0798375
0.02328,0.00763319,-0.00771923,0.093137,-0.129176,0.0713164
0.0227565,0.00815466,-0.00771923,0.117956,-0.160567,0.0995142
0.0232648,0.00814959,-0.00771923,0.112686,-0.137676,0.0880718
0.022749,0.00866449,-0.00771923,0.133623,-0.154326,0.121558
0.0232583,0.00865826,-0.00771923,0.131448,-0.13541,0.109601
0.0227461,0.00916869,-0.00771923,0.148973,-0.133409,0.147555
0.0232552,0.00916195,-0.00771923,0.148215,-0.116449,0.134072
0.0232511,0.00966576,-0.00771923,0.162943,-0.0879818,0.149539
0.0237737,0.00864609,-0.00771923,0.124908,-0.116185,0.0961444
0.0237802,0.00813773,-0.00771923,0.103209,-0.114573,0.0764492
0.0207328,0.0151801,-0.00771923,0.211231,0.142565,0.150362
0.0207331,0.0156804,-0.00771923,0.20583,0.150144,0.125632
0.0202327,0.01518,-0.00771923,0.185908,0.139922,0.190334
0.0202326,0.0146799,-0.00771923,0.181001,0.121329,0.208483
0.0197326,0.0151799,-0.00771923,0.150165,0.132766,0.216169
0.0197326,0.0146799,-0.00771923,0.140084,0.110594,0.233988
0.0207327,0.01468,-0.00771923,0.211479,0.130281,0.167579
0.0207327,0.0141799,-0.00771923,0.205862,0.117437,0.180544
0.0202326,0.0141799,-0.00771923,0.172789,0.102894,0.215847
0.0187326,0.0141799,-0.00771923,0.0496842,0.0662028,0.232029
0.0187326,0.0146799,-0.00771923,0.0565529,0.0832719,0.23378
0.0187326,0.0151799,-0.00771923,0.0664374,0.101632,0.236563
0.0182326,0.0151799,-0.00771923,0.0174874,0.0914326,0.239312
0.0192326,0.0151799,-0.00771923,0.109333,0.118435,0.229425
0.0192326,0.0146799,-0.00771923,0.0969116,0.097425,0.237095
0.0192326,0.0156799,-0.00771923,0.120598,0.136713,0.218401
0.0187326,0.0156799,-0.00771923,0.0759161,0.120472,0.23793
0.0177326,0.0156799,-0.00771923,-0.0234297,0.10048,0.245556
0.0182326,0.0156799,-0.00771923,0.0261221,0.110536,0.243791
0.0177326,0.01618,-0.00771923,-0.0154504,0.117923,0.242376
0.0182326,0.01618,-0.00771923,0.0355803,0.129512,0.238302
0.0182326,0.0166801,-0.00771923,0.0445201,0.144663,0.224974
0.0177325,0.0166801,-0.00771923,-0.00760192,0.132573,0.23285
0.0182326,0.0171804,-0.00771923,0.050114,0.1529,0.208069
0.0177323,0.0171805,-0.00771923,-0.00137764,0.141191,0.218745
0.0182326,0.0176811,-0.00771923,0.0532461,0.155402,0.186868
0.017732,0.0176812,-0.00771923,0.00415828,0.144791,0.199327
0.0182326,0.018182,-0.00771923,0.0527967,0.150448,0.167925
0.0177313,0.0181824,-0.00771923,0.00772755,0.141926,0.179822
0.0182326,0.0186832,-0.00771923,0.0496424,0.141119,0.150267
0.0177303,0.018684,-0.00771923,0.00968858,0.134564,0.159987
0.0172281,0.018686,-0.00771923,-0.031495,0.128585,0.152751
0.0172302,0.0181832,-0.00771923,-0.0388689,0.136051,0.17062
0.0172251,0.0191899,-0.00771923,-0.0249553,0.116857,0.139573
0.0167263,0.0186885,-0.00771923,-0.0681955,0.112517,0.135967
0.0167293,0.0181844,-0.00771923,-0.0803283,0.12074,0.150255
0.0162251,0.0186907,-0.00771923,-0.0926377,0.0924902,0.117145
0.0162284,0.0181856,-0.00771923,-0.109265,0.101242,0.12614
0.0167215,0.0191953,-0.00771923,-0.0563169,0.100895,0.126262
0.0162194,0.0191999,-0.00771923,-0.0761305,0.0813821,0.111124
0.01623,0.0176832,-0.00771923,-0.125658,0.10822,0.139387
0.0167308,0.0176822,-0.00771923,-0.0920727,0.125767,0.167578
0.0172314,0.0176816,-0.00771923,-0.0464599,0.139392,0.18933
0.0172321,0.0171807,-0.00771923,-0.0540477,0.136358,0.209202
0.0167317,0.0171811,-0.00771923,-0.102751,0.124614,0.189222
0.016231,0.0171817,-0.00771923,-0.141241,0.110512,0.157877
0.01573,0.0171828,-0.00771923,-0.165775,0.0936548,0.116649
0.0157286,0.0176847,-0.00771923,-0.146097,0.0866352,0.105307
0.0157267,0.0181876,-0.00771923,-0.126148,0.0766318,0.0982767
0.0157242,0.0186925,-0.00771923,-0.106701,0.0671572,0.0961682
0.0157186,0.0192034,-0.00771923,-0.0867508,0.0573758,0.0948806
0.0152151,0.0192087,-0.00771923,-0.0820948,0.0398844,0.0874431
0.0152211,0.018696,-0.00771923,-0.10617,0.048103,0.0862964
0.0152239,0.0181905,-0.00771923,-0.128046,0.0573322,0.0839318
0.0147104,0.0192166,-0.00771923,-0.0743588,0.0316509,0.088139
0.0147154,0.0187024,-0.00771923,-0.101039,0.0363639,0.0859701
0.014195,0.0192328,-0.00771923,-0.0624636,0.0223423,0.0876414
0.0142021,0.0187151,-0.00771923,-0.0898047,0.023626,0.0850974
0.0147202,0.0181944,-0.00771923,-0.124581,0.0432188,0.0809511
0.0142107,0.0182038,-0.00771923,-0.116149,0.029996,0.0796073
0.0147259,0.0171867,-0.00771923,-0.171691,0.0664012,0.0793312
0.014728,0.0166845,-0.00771923,-0.193848,0.0771975,0.0829689
0.0142178,0.017695,-0.00771923,-0.14388,0.0425912,0.0763633
0.0147239,0.0176893,-0.00771923,-0.149374,0.0554326,0.0791046
0.0152266,0.0176867,-0.00771923,-0.151322,0.0696828,0.0861286
0.0136789,0.0187413,-0.00771923,-0.0782501,0.0185053,0.0848096
0.0217329,0.01368,-0.00771923,0.232945,0.128519,0.133681
0.021733,0.0141802,-0.00771923,0.237931,0.134237,0.118541
0.0212327,0.01418,-0.00771923,0.22641,0.127966,0.149883
0.0212327,0.0136799,-0.00771923,0.218669,0.118805,0.163876
0.0207326,0.0136799,-0.00771923,0.194733,0.103984,0.190801
0.0212329,0.0146801,-0.00771923,0.228125,0.135978,0.134319
0.0202326,0.0136799,-0.00771923,0.159949,0.0844209,0.219629
0.0197326,0.0136799,-0.00771923,0.118536,0.0673487,0.236213
0.0197326,0.0141799,-0.00771923,0.130503,0.0884717,0.237475
0.0192326,0.0141799,-0.00771923,0.0873899,0.0768129,0.237037
0.0131684,0.0182443,-0.00771923,-0.0934894,0.0173626,0.0796201
0.0136957,0.0182203,-0.00771923,-0.10877,0.0228826,0.0807702
0.0137081,0.0177044,-0.00771923,-0.139022,0.0336926,0.0773073
0.0131913,0.0177178,-0.00771923,-0.126815,0.0251925,0.075924
0.0126682,0.0177371,-0.00771923,-0.114242,0.0266732,0.0735278
0.0152285,0.0171842,-0.00771923,-0.173413,0.0798557,0.0916285
0.0162317,0.0166809,-0.00771923,-0.155004,0.109163,0.174033
0.015731,0.0166816,-0.00771923,-0.18309,0.0975106,0.12864
0.0167321,0.0166805,-0.00771923,-0.112214,0.119195,0.206758
0.0172324,0.0166802,-0.00771923,-0.0609218,0.128467,0.224641
0.0172325,0.01618,-0.00771923,-0.0674429,0.115723,0.235788
0.0162321,0.0161804,-0.00771923,-0.165597,0.104059,0.187769
0.0167324,0.0161801,-0.00771923,-0.119891,0.109795,0.220652
0.0167325,0.01568,-0.00771923,-0.125814,0.0983607,0.228158
0.0172326,0.0156799,-0.00771923,-0.0732595,0.100604,0.240771
0.0162324,0.0156801,-0.00771923,-0.173398,0.0971007,0.195979
0.0157321,0.0156804,-0.00771923,-0.207529,0.0956539,0.150481
0.0157317,0.0161808,-0.00771923,-0.196938,0.0974877,0.141452
0.0147297,0.0161827,-0.00771923,-0.213946,0.0845448,0.0885576
0.0147308,0.0156815,-0.00771923,-0.229729,0.0904306,0.0931507
0.0152299,0.0166827,-0.00771923,-0.193374,0.0881382,0.0994953
0.0152309,0.0161816,-0.00771923,-0.210722,0.0921849,0.109704
0.0152316,0.0156808,-0.00771923,-0.224038,0.094416,0.117574
0.0247766,0.0106582,-0.00771923,0.15123,-0.0144495,0.108252
0.0247804,0.0101556,-0.00771923,0.145971,-0.0345751,0.103297
0.0247955,0.00964431,-0.00771923,0.13322,-0.0539927,0.0957593
0.0217332,0.0146804,-0.00771923,0.235051,0.136919,0.104709
0.0187327,0.0166801,-0.00771923,0.0923691,0.151854,0.208842
0.0187326,0.01618,-0.00771923,0.0848323,0.1385,0.227789
0.0187329,0.0171805,-0.00771923,0.0954009,0.157916,0.188244
0.0187332,0.0176812,-0.00771923,0.0954996,0.157714,0.163678
0.0187338,0.0181824,-0.00771923,0.0914007,0.149613,0.145409
0.0187349,0.018684,-0.00771923,0.0840957,0.137672,0.131701
0.01924,0.0191899,-0.00771923,0.0963058,0.112135,0.109481
0.0192371,0.018686,-0.00771923,0.109192,0.129279,0.115219
0.0192415,0.0196944,-0.00771923,0.0840905,0.0995292,0.10929
0.0197487,0.0197058,-0.00771923,0.0971368,0.0833927,0.0999431
0.0197437,0.0191953,-0.00771923,0.11088,0.09577,0.0964248
0.0197389,0.0186885,-0.00771923,0.126763,0.11498,0.097536
0.0202401,0.0186907,-0.00771923,0.13695,0.103531,0.0860423
0.0202342,0.0171817,-0.00771923,0.175447,0.154909,0.10048
0.0197344,0.0176822,-0.00771923,0.151729,0.149198,0.110727
0.0197335,0.0171811,-0.00771923,0.160613,0.15965,0.125697
0.0197359,0.0181844,-0.00771923,0.140332,0.132798,0.100806
0.019235,0.0181832,-0.00771923,0.119849,0.144071,0.124047
0.0192338,0.0176816,-0.00771923,0.127567,0.156109,0.139541
0.0192331,0.0171807,-0.00771923,0.132056,0.160872,0.161802
0.0172235,0.0196944,-0.00771923,-0.019916,0.10721,0.131205
0.016715,0.0202273,-0.00771923,-0.0375606,0.0809208,0.108824
0.0162122,0.0197148,-0.00771923,-0.0619459,0.0739876,0.107559
0.0167163,0.0197058,-0.00771923,-0.0465641,0.0920985,0.120719
0.015205,0.0197301,-0.00771923,-0.0605358,0.0383909,0.0880221
0.0157118,0.0197194,-0.00771923,-0.0691322,0.0533086,0.0941262
0.0207335,0.0161808,-0.00771923,0.198808,0.152454,0.107076
0.0202335,0.0166809,-0.00771923,0.182632,0.16188,0.115815
0.0202331,0.0161804,-0.00771923,0.186567,0.160893,0.139248
0.0202328,0.0156801,-0.00771923,0.18794,0.153799,0.16237
0.0197327,0.01568,-0.00771923,0.159043,0.150092,0.190655
0.0197328,0.0161801,-0.00771923,0.163805,0.160476,0.168331
0.0197331,0.0166805,-0.00771923,0.165001,0.164128,0.143057
0.0192328,0.0166802,-0.00771923,0.133169,0.15971,0.180998
0.0192327,0.01618,-0.00771923,0.128467,0.150942,0.202866
0.019704,0.0209002,-0.00771923,0.0634677,0.0565555,0.0952799
0.0200971,0.0208146,-0.00771923,0.0741154,0.0528905,0.0983725
0.022814,0.0195926,-0.00771923,0.0857795,0.0314451,0.0870284
